date,province,region,occupancy_rate,no_tourist_occupied,no_tourist_all,no_tourist_thai,no_tourist_foreign,revenue_all,revenue_thai,revenue_foreign,revenue_all_forecast,revenue_all_forecast_lower,revenue_all_forecast_upper,revenue_all_forecast_change_ratio,model
2022-02-01,Phayao,north,0.6672,36534.0,85610.0,84186.0,1424.0,146040000.0,142820000.0,3220000.0,,,,,
2022-02-01,Phetchabun,north,0.5168,154485.0,177415.0,176123.0,1292.0,477530000.0,473800000.0,3730000.0,,,,,
2022-02-01,Phrae,north,0.6014,39469.0,82387.0,81735.0,652.0,142980000.0,141640000.0,1340000.0,,,,,
2022-02-01,Lampang,north,0.4581,39822.0,100456.0,99818.0,638.0,263780000.0,261270000.0,2510000.0,,,,,
2022-02-01,Lamphun,north,0.4257,15047.0,68028.0,66466.0,1562.0,88530000.0,86010000.0,2520000.0,,,,,
2022-02-01,Mae Hong Son,north,0.4253,76310.0,80951.0,77232.0,3719.0,293490000.0,276290000.0,17200000.0,,,,,
2022-02-01,Uttaradit,north,0.4034,38125.0,60760.0,60536.0,224.0,89180000.0,88710000.0,470000.0,,,,,
2022-02-01,Uthai Thani,north,0.3674,20837.0,47652.0,47652.0,0.0,75940000.0,75940000.0,0.0,,,,,
2022-02-01,Sukhothai,north,0.2682,36444.0,55606.0,54431.0,1175.0,120920000.0,117950000.0,2970000.0,,,,,
2022-02-01,Nan,north,0.7365,81108.0,111934.0,110193.0,1741.0,275700000.0,267250000.0,8450000.0,,,,,
2022-02-01,Kalasin,east_northeast,0.3688,17238.0,49542.0,49451.0,91.0,44310000.0,44000000.0,310000.0,,,,,
2022-02-01,Khon Kaen,east_northeast,0.3933,119071.0,242105.0,240987.0,1118.0,566600000.0,563470000.0,3130000.0,,,,,
2022-02-01,Chaiyaphum,east_northeast,0.2724,48096.0,85793.0,85619.0,174.0,117050000.0,116750000.0,300000.0,,,,,
2022-02-01,Nakhon Phanom,east_northeast,0.5629,38944.0,100765.0,100062.0,703.0,127550000.0,126040000.0,1510000.0,,,,,
2022-02-01,Nakhon Ratchasima,east_northeast,0.4715999999999999,298018.0,481675.0,479824.0,1851.0,738670000.0,734790000.0,3880000.0,,,,,
2022-02-01,Buri Ram,east_northeast,0.5027,97166.0,191892.0,191359.0,533.0,395530000.0,394650000.0,880000.0,,,,,
2022-02-01,Maha Sarakham,east_northeast,0.203,16781.0,32566.0,32455.0,111.0,35520000.0,35220000.0,300000.0,,,,,
2022-02-01,Mukdahan,east_northeast,0.4109,31768.0,118055.0,117209.0,846.0,157380000.0,155170000.0,2210000.0,,,,,
2022-02-01,Roi Et,east_northeast,0.2576,19038.0,44689.0,44524.0,165.0,57510000.0,57110000.0,400000.0,,,,,
2022-02-01,Loei,east_northeast,0.3511999999999999,75563.0,127712.0,127357.0,355.0,208060000.0,207110000.0,950000.0,,,,,
2022-02-01,Si Sa Ket,south,0.4504999999999999,27821.0,77116.0,77057.0,59.0,89290000.0,89170000.0,120000.0,,,,,
2022-02-01,Surin,east_northeast,0.2739,40668.0,55530.0,55353.0,177.0,90960000.0,90640000.0,320000.0,,,,,
2022-02-01,Nong Khai,east_northeast,0.4236,51510.0,124709.0,124225.0,484.0,162960000.0,162190000.0,770000.0,,,,,
2022-02-01,Bueng Kan,east_northeast,0.5127,31300.0,59426.0,59019.0,407.0,74970000.0,74180000.0,790000.0,,,,,
2022-02-01,Udon Thani,east_northeast,0.4814,95340.0,224154.0,223614.0,540.0,425190000.0,423560000.0,1630000.0,,,,,
2022-02-01,Ubon Ratchathani,east_northeast,0.3297,69782.0,159010.0,158855.0,155.0,200480000.0,200210000.0,270000.0,,,,,
2022-02-01,Sakon Nakhon,east_northeast,0.3396,39216.0,111991.0,111646.0,345.0,114130000.0,113230000.0,900000.0,,,,,
2022-02-01,Yasothon,east_northeast,0.3538,8820.0,29301.0,29263.0,38.0,26890000.0,26820000.0,70000.0,,,,,
2022-02-01,Amnat Charoen,east_northeast,0.2844,5244.0,17145.0,17107.0,38.0,17390000.0,17310000.0,80000.0,,,,,
2022-02-01,Nong Bua Lam Phu,east_northeast,0.1944,5953.0,20515.0,20515.0,0.0,14940000.0,14940000.0,0.0,,,,,
2022-03-01,Bangkok Metropolis,central,0.3378,1114806.0,2624483.0,2400409.0,224074.0,15466540000.0,11572130000.0,3894410000.0,,,,,
2022-03-01,Lop Buri,central,0.4875,58801.0,348983.0,348574.0,409.0,392160000.0,391750000.0,410000.0,,,,,
2022-03-01,Phra Nakhon Si Ayutthaya,central,0.4871,66003.0,551475.0,543447.0,8028.0,803940000.0,789720000.0,14220000.0,,,,,
2022-03-01,Saraburi,central,0.3738,65767.0,297382.0,297027.0,355.0,450870000.0,450330000.0,540000.0,,,,,
2022-03-01,Chai Nat,central,0.4357999999999999,15586.0,62819.0,62782.0,37.0,84440000.0,84410000.0,30000.0,,,,,
2022-03-01,Nakhon Pathom,central,0.4145,63587.0,201744.0,201541.0,203.0,266760000.0,266250000.0,510000.0,,,,,
2022-03-01,Sing Buri,central,0.3954999999999999,13273.0,50753.0,50582.0,171.0,61050000.0,60790000.0,260000.0,,,,,
2022-03-01,Ang Thong,central,0.3237,6882.0,58593.0,58593.0,0.0,56370000.0,56370000.0,0.0,,,,,
2022-03-01,Nonthaburi,central,0.3264,47455.0,150179.0,149319.0,860.0,188380000.0,187380000.0,1000000.0,,,,,
2022-03-01,Pathum Thani,central,0.2329,21242.0,93544.0,92877.0,667.0,121730000.0,120690000.0,1040000.0,,,,,
2022-03-01,Samut Prakan,central,0.2612,44928.0,141028.0,123164.0,17864.0,213160000.0,189390000.0,23770000.0,,,,,
2022-03-01,Samut Sakhon,central,0.2254,17262.0,42418.0,42315.0,103.0,56820000.0,56610000.0,210000.0,,,,,
2022-03-01,Chachoengsao,east,0.2965,22017.0,337803.0,337617.0,186.0,392310000.0,392140000.0,170000.0,,,,,
2022-03-01,Ratchaburi,central,0.4396,63293.0,123361.0,122801.0,560.0,140970000.0,139410000.0,1560000.0,,,,,
2022-03-01,Kanchanaburi,central,0.5666,222043.0,923173.0,920258.0,2915.0,1720110000.0,1710110000.0,10000000.0,,,,,
2022-03-01,Samut Songkhram,central,0.4111999999999999,52844.0,326738.0,326479.0,259.0,320710000.0,320240000.0,470000.0,,,,,
2022-03-01,Suphan Buri,central,0.4514,54027.0,253775.0,253426.0,349.0,301810000.0,301390000.0,420000.0,,,,,
2022-03-01,Phetchaburi,central,0.6331,303196.0,725505.0,725031.0,474.0,1913150000.0,1911060000.0,2090000.0,,,,,
2022-03-01,Prachuap Khiri Khan,central,0.5625,383479.0,737321.0,733196.0,4125.0,2438680000.0,2400220000.0,38460000.0,,,,,
2022-03-01,Chon Buri,east,0.418,652090.0,998371.0,962989.0,35382.0,6034540000.0,5485370000.0,549170000.0,,,,,
2022-03-01,Chanthaburi,east,0.4867,76026.0,115139.0,114564.0,575.0,382550000.0,381060000.0,1490000.0,,,,,
2022-03-01,Trat,east,0.4545,103941.0,112266.0,110557.0,1709.0,709250000.0,695560000.0,13690000.0,,,,,
2022-03-01,Nakhon Nayok,east,0.4217,68549.0,110003.0,109960.0,43.0,228730000.0,228610000.0,120000.0,,,,,
2022-03-01,Prachin Buri,east,0.3279999999999999,48510.0,82576.0,82460.0,116.0,215250000.0,214830000.0,420000.0,,,,,
2022-03-01,Rayong,east,0.3761,126386.0,166253.0,162472.0,3781.0,590340000.0,582940000.0,7400000.0,,,,,
2022-03-01,Sa Kaeo,east,0.3225,30171.0,81003.0,80694.0,309.0,258640000.0,257780000.0,860000.0,,,,,
2022-03-01,Phuket,south,0.285,230261.0,274802.0,172762.0,102040.0,7259890000.0,1352010000.0,5907880000.0,,,,,
2022-03-01,Phatthalung,south,0.2246,19678.0,30159.0,30159.0,0.0,40950000.0,40950000.0,0.0,,,,,
2022-03-01,Trang,south,0.3531,53553.0,67606.0,67338.0,268.0,276770000.0,275810000.0,960000.0,,,,,
2022-03-01,Ranong,south,0.3275,26635.0,33145.0,32804.0,341.0,86740000.0,85630000.0,1110000.0,,,,,
2022-03-01,Chumphon,south,0.352,64223.0,79831.0,79705.0,126.0,261230000.0,260850000.0,380000.0,,,,,
2022-03-01,Pattani,south,0.2849,12894.0,16195.0,16195.0,0.0,43530000.0,43530000.0,0.0,,,,,
2022-03-01,Yala,south,0.4482,52196.0,61945.0,61945.0,0.0,128760000.0,128760000.0,0.0,,,,,
2022-03-01,Nakhon Si Thammarat,south,0.2455,81685.0,127190.0,127082.0,108.0,386780000.0,386410000.0,370000.0,,,,,
2022-03-01,Narathiwat,south,0.2355999999999999,18717.0,22292.0,22292.0,0.0,46930000.0,46930000.0,0.0,,,,,
2022-03-01,Krabi,south,0.2032,79523.0,118958.0,102667.0,16291.0,1233220000.0,1120260000.0,112960000.0,,,,,
2022-03-01,Songkhla,south,0.1525999999999999,88983.0,126521.0,126382.0,139.0,746460000.0,745410000.0,1050000.0,,,,,
2022-03-01,Phangnga,south,0.3098,43165.0,96676.0,65910.0,30766.0,487430000.0,221730000.0,265700000.0,,,,,
2022-03-01,Surat Thani,south,0.3086,186835.0,231602.0,186933.0,44669.0,1769510000.0,1186200000.0,583310000.0,,,,,
2022-03-01,Satun,south,0.5338,74815.0,136599.0,135787.0,812.0,563210000.0,559620000.0,3590000.0,,,,,
2022-03-01,Kamphaeng Phet,north,0.3522999999999999,30762.0,56254.0,55693.0,561.0,95270000.0,94200000.0,1070000.0,,,,,
2022-03-01,Chiang Rai,north,0.6870999999999999,293186.0,369703.0,365029.0,4674.0,2461910000.0,2415900000.0,46010000.0,,,,,
2022-03-01,Chiang Mai,north,0.4587,415914.0,651716.0,630195.0,21521.0,4294600000.0,4121920000.0,172680000.0,,,,,
2022-03-01,Phichit,north,0.3652,25635.0,49406.0,49317.0,89.0,78320000.0,78120000.0,200000.0,,,,,
2022-03-01,Nakhon Sawan,north,0.439,66219.0,121170.0,120309.0,861.0,267730000.0,264930000.0,2800000.0,,,,,
2022-03-01,Tak,north,0.3982,88524.0,112104.0,111979.0,125.0,316530000.0,316020000.0,510000.0,,,,,
2022-03-01,Phitsanulok,north,0.4036,108434.0,192361.0,190955.0,1406.0,421830000.0,417870000.0,3960000.0,,,,,
2022-03-01,Phayao,north,0.5971,34282.0,78912.0,77083.0,1829.0,132410000.0,128050000.0,4360000.0,,,,,
2022-03-01,Phetchabun,north,0.3985,128621.0,149045.0,147119.0,1926.0,421720000.0,416070000.0,5650000.0,,,,,
2022-03-01,Phrae,north,0.5436,35031.0,75739.0,75046.0,693.0,135390000.0,133920000.0,1470000.0,,,,,
2022-03-01,Lampang,north,0.4282999999999999,38027.0,96872.0,96209.0,663.0,258460000.0,255810000.0,2650000.0,,,,,
2022-03-01,Lamphun,north,0.3915999999999999,14705.0,66142.0,64344.0,1798.0,88100000.0,85120000.0,2980000.0,,,,,
2022-03-01,Mae Hong Son,north,0.3542,70163.0,74357.0,69703.0,4654.0,281710000.0,258690000.0,23020000.0,,,,,
2022-03-01,Uttaradit,north,0.3251,35810.0,56288.0,56018.0,270.0,83150000.0,82560000.0,590000.0,,,,,
2022-03-01,Uthai Thani,north,0.4302,23690.0,54091.0,54091.0,0.0,82780000.0,82780000.0,0.0,,,,,
2022-03-01,Sukhothai,north,0.2957,38185.0,58337.0,56881.0,1456.0,129690000.0,125940000.0,3750000.0,,,,,
2022-03-01,Nan,north,0.7138,77918.0,102594.0,100785.0,1809.0,253620000.0,244700000.0,8920000.0,,,,,
2022-03-01,Kalasin,east_northeast,0.3766,17855.0,51314.0,51215.0,99.0,47360000.0,47040000.0,320000.0,,,,,
2022-03-01,Khon Kaen,east_northeast,0.4089,125832.0,255859.0,254668.0,1191.0,621230000.0,617850000.0,3380000.0,,,,,
2022-03-01,Chaiyaphum,east_northeast,0.3314,51656.0,92134.0,91948.0,186.0,127320000.0,126970000.0,350000.0,,,,,
2022-03-01,Nakhon Phanom,east_northeast,0.6039,41813.0,108137.0,107416.0,721.0,143920000.0,142340000.0,1580000.0,,,,,
2022-03-01,Nakhon Ratchasima,east_northeast,0.4539999999999999,286543.0,463252.0,460932.0,2320.0,688420000.0,683510000.0,4910000.0,,,,,
2022-03-01,Buri Ram,east_northeast,0.5256000000000001,104670.0,207145.0,206553.0,592.0,439910000.0,438860000.0,1050000.0,,,,,
2022-03-01,Maha Sarakham,east_northeast,0.288,18456.0,35777.0,35536.0,241.0,41500000.0,40820000.0,680000.0,,,,,
2022-03-01,Mukdahan,east_northeast,0.4271999999999999,34108.0,126811.0,125959.0,852.0,169070000.0,166840000.0,2230000.0,,,,,
2022-03-01,Roi Et,east_northeast,0.2731,20356.0,47783.0,47598.0,185.0,62530000.0,62070000.0,460000.0,,,,,
2022-03-01,Loei,east_northeast,0.3907,75636.0,127716.0,127128.0,588.0,243370000.0,241620000.0,1750000.0,,,,,
2022-03-01,Si Sa Ket,south,0.5503,30936.0,85743.0,85656.0,87.0,100840000.0,100660000.0,180000.0,,,,,
2022-03-01,Surin,east_northeast,0.3408,45984.0,62788.0,62594.0,194.0,104450000.0,104080000.0,370000.0,,,,,
2022-03-01,Nong Khai,east_northeast,0.4472,56387.0,136428.0,135035.0,1393.0,190900000.0,188380000.0,2520000.0,,,,,
2022-03-01,Bueng Kan,east_northeast,0.4789,28646.0,54415.0,54084.0,331.0,66890000.0,66250000.0,640000.0,,,,,
2022-03-01,Udon Thani,east_northeast,0.4233,91327.0,214866.0,213774.0,1092.0,424030000.0,420660000.0,3370000.0,,,,,
2022-03-01,Ubon Ratchathani,east_northeast,0.3585,75508.0,172048.0,171867.0,181.0,223470000.0,223130000.0,340000.0,,,,,
2022-03-01,Sakon Nakhon,east_northeast,0.3561999999999999,40723.0,113897.0,113588.0,309.0,118560000.0,117740000.0,820000.0,,,,,
2022-03-01,Yasothon,east_northeast,0.3634,9403.0,31233.0,31187.0,46.0,29420000.0,29330000.0,90000.0,,,,,
2022-03-01,Amnat Charoen,east_northeast,0.2463,4884.0,15971.0,15939.0,32.0,15910000.0,15850000.0,60000.0,,,,,
2022-03-01,Nong Bua Lam Phu,east_northeast,0.2205,6075.0,20929.0,20901.0,28.0,15570000.0,15550000.0,20000.0,,,,,
2022-04-01,Bangkok Metropolis,central,0.3693,1188983.0,2802633.0,2552838.0,249795.0,17642240000.0,13098350000.0,4543890000.0,,,,,
2022-04-01,Lop Buri,central,0.5216,63311.0,372372.0,372166.0,206.0,409270000.0,409010000.0,260000.0,,,,,
2022-04-01,Phra Nakhon Si Ayutthaya,central,0.5302,72343.0,627393.0,619019.0,8374.0,950470000.0,933280000.0,17190000.0,,,,,
2022-04-01,Saraburi,central,0.4624,72870.0,331631.0,331170.0,461.0,505110000.0,504460000.0,650000.0,,,,,
2022-04-01,Chai Nat,central,0.4496,16146.0,71508.0,71460.0,48.0,90640000.0,90600000.0,40000.0,,,,,
2022-04-01,Nakhon Pathom,central,0.4499,66896.0,235375.0,235156.0,219.0,309750000.0,309180000.0,570000.0,,,,,
2022-04-01,Sing Buri,central,0.4235,14007.0,57011.0,56924.0,87.0,70330000.0,70160000.0,170000.0,,,,,
2022-04-01,Ang Thong,central,0.3367,7288.0,64111.0,64111.0,0.0,59740000.0,59740000.0,0.0,,,,,
2022-04-01,Nonthaburi,central,0.3535,49921.0,161996.0,161320.0,676.0,199650000.0,198800000.0,850000.0,,,,,
2022-04-01,Pathum Thani,central,0.2626,22620.0,101228.0,100543.0,685.0,128380000.0,127330000.0,1050000.0,,,,,
2022-04-01,Samut Prakan,central,0.2935999999999999,47242.0,161210.0,141968.0,19242.0,231580000.0,206430000.0,25150000.0,,,,,
2022-04-01,Samut Sakhon,central,0.2463,18017.0,51184.0,51106.0,78.0,65400000.0,65250000.0,150000.0,,,,,
2022-04-01,Chachoengsao,east,0.3326,23766.0,391060.0,390826.0,234.0,425490000.0,425280000.0,210000.0,,,,,
2022-04-01,Ratchaburi,central,0.5407,71668.0,140100.0,139200.0,900.0,164990000.0,162610000.0,2380000.0,,,,,
2022-04-01,Kanchanaburi,central,0.6017,235975.0,978729.0,974480.0,4249.0,1767150000.0,1752570000.0,14580000.0,,,,,
2022-04-01,Samut Songkhram,central,0.4612,59193.0,340004.0,338924.0,1080.0,342210000.0,340210000.0,2000000.0,,,,,
2022-04-01,Suphan Buri,central,0.509,60804.0,287610.0,287183.0,427.0,349710000.0,349180000.0,530000.0,,,,,
2022-04-01,Phetchaburi,central,0.6491,313166.0,771505.0,769101.0,2404.0,2078610000.0,2069820000.0,8790000.0,,,,,
2022-04-01,Prachuap Khiri Khan,central,0.5893999999999999,402368.0,795506.0,789036.0,6470.0,2621910000.0,2561950000.0,59960000.0,,,,,
2022-04-01,Chon Buri,east,0.4784,687744.0,1049243.0,1012390.0,36853.0,6425170000.0,5920290000.0,504880000.0,,,,,
2022-04-01,Chanthaburi,east,0.5379999999999999,81657.0,119568.0,118776.0,792.0,392370000.0,390720000.0,1650000.0,,,,,
2022-04-01,Trat,east,0.5192,109675.0,120141.0,116510.0,3631.0,788790000.0,769620000.0,19170000.0,,,,,
2022-04-01,Nakhon Nayok,east,0.4853,72944.0,117078.0,117000.0,78.0,265210000.0,264990000.0,220000.0,,,,,
2022-04-01,Prachin Buri,east,0.3663,51442.0,87060.0,86858.0,202.0,233010000.0,232260000.0,750000.0,,,,,
2022-04-01,Rayong,east,0.4793,144927.0,217577.0,210259.0,7318.0,696570000.0,677670000.0,18900000.0,,,,,
2022-04-01,Sa Kaeo,east,0.3862,33186.0,91006.0,90651.0,355.0,276830000.0,275840000.0,990000.0,,,,,
2022-04-01,Phuket,south,0.315,245225.0,302292.0,181975.0,120317.0,8147670000.0,1384270000.0,6763400000.0,,,,,
2022-04-01,Phatthalung,south,0.3054,21770.0,34899.0,34899.0,0.0,46050000.0,46050000.0,0.0,,,,,
2022-04-01,Trang,south,0.4561,60693.0,87892.0,87403.0,489.0,350320000.0,348610000.0,1710000.0,,,,,
2022-04-01,Ranong,south,0.3924,28923.0,39199.0,38666.0,533.0,99980000.0,98280000.0,1700000.0,,,,,
2022-04-01,Chumphon,south,0.4246999999999999,70243.0,86611.0,86457.0,154.0,273890000.0,273440000.0,450000.0,,,,,
2022-04-01,Pattani,south,0.2659,12477.0,15463.0,15463.0,0.0,40260000.0,40260000.0,0.0,,,,,
2022-04-01,Yala,south,0.4732,54685.0,65938.0,65938.0,0.0,133160000.0,133160000.0,0.0,,,,,
2022-04-01,Nakhon Si Thammarat,south,0.3331,90224.0,139117.0,138969.0,148.0,411480000.0,410980000.0,500000.0,,,,,
2022-04-01,Narathiwat,south,0.2153,17911.0,21117.0,21117.0,0.0,43040000.0,43040000.0,0.0,,,,,
2022-04-01,Krabi,south,0.293,87664.0,152948.0,131218.0,21730.0,1528910000.0,1381420000.0,147490000.0,,,,,
2022-04-01,Songkhla,south,0.2073999999999999,96095.0,138194.0,135441.0,2753.0,800490000.0,780090000.0,20400000.0,,,,,
2022-04-01,Phangnga,south,0.4038,48572.0,123762.0,88426.0,35336.0,587370000.0,291530000.0,295840000.0,,,,,
2022-04-01,Surat Thani,south,0.4336,215562.0,284020.0,229822.0,54198.0,2228670000.0,1517750000.0,710920000.0,,,,,
2022-04-01,Satun,south,0.5663,79048.0,148015.0,146457.0,1558.0,592190000.0,585460000.0,6730000.0,,,,,
2022-04-01,Kamphaeng Phet,north,0.3289999999999999,28955.0,70459.0,69613.0,846.0,117370000.0,115700000.0,1670000.0,,,,,
2022-04-01,Chiang Rai,north,0.6459,284500.0,371873.0,366843.0,5030.0,2422700000.0,2370180000.0,52520000.0,,,,,
2022-04-01,Chiang Mai,north,0.5073,439564.0,699044.0,677236.0,21808.0,4654730000.0,4474670000.0,180060000.0,,,,,
2022-04-01,Phichit,north,0.4428,27993.0,58795.0,58736.0,59.0,91630000.0,91480000.0,150000.0,,,,,
2022-04-01,Nakhon Sawan,north,0.4561,68175.0,135474.0,134398.0,1076.0,310140000.0,306580000.0,3560000.0,,,,,
2022-04-01,Tak,north,0.4058,90123.0,117967.0,117828.0,139.0,339530000.0,338950000.0,580000.0,,,,,
2022-04-01,Phitsanulok,north,0.3883,105237.0,205734.0,204107.0,1627.0,475740000.0,471460000.0,4280000.0,,,,,
2022-04-01,Phayao,north,0.6248,35527.0,81290.0,78973.0,2317.0,148240000.0,142510000.0,5730000.0,,,,,
2022-04-01,Phetchabun,north,0.3162,113958.0,157731.0,155598.0,2133.0,463060000.0,456700000.0,6360000.0,,,,,
2022-04-01,Phrae,north,0.6078,37883.0,102980.0,102301.0,679.0,198480000.0,197020000.0,1460000.0,,,,,
2022-04-01,Lampang,north,0.5021,41533.0,121810.0,121105.0,705.0,305100000.0,302270000.0,2830000.0,,,,,
2022-04-01,Lamphun,north,0.4782,16631.0,95419.0,93474.0,1945.0,110530000.0,106830000.0,3700000.0,,,,,
2022-04-01,Mae Hong Son,north,0.2354,56273.0,70668.0,66240.0,4428.0,275870000.0,253340000.0,22530000.0,,,,,
2022-04-01,Uttaradit,north,0.2713,32904.0,72755.0,72548.0,207.0,91920000.0,91480000.0,440000.0,,,,,
2022-04-01,Uthai Thani,north,0.396,22326.0,80632.0,80632.0,0.0,112570000.0,112570000.0,0.0,,,,,
2022-04-01,Sukhothai,north,0.2594,36168.0,65893.0,64095.0,1798.0,136490000.0,131780000.0,4710000.0,,,,,
2022-04-01,Nan,north,0.6857,73923.0,105886.0,104184.0,1702.0,233510000.0,225340000.0,8170000.0,,,,,
2022-04-01,Kalasin,east_northeast,0.4028,18917.0,53543.0,53433.0,110.0,50770000.0,50410000.0,360000.0,,,,,
2022-04-01,Khon Kaen,east_northeast,0.4539999999999999,131936.0,264742.0,263496.0,1246.0,681630000.0,677940000.0,3690000.0,,,,,
2022-04-01,Chaiyaphum,east_northeast,0.4311,55357.0,99674.0,99462.0,212.0,141650000.0,141220000.0,430000.0,,,,,
2022-04-01,Nakhon Phanom,east_northeast,0.6234000000000001,44412.0,111568.0,110787.0,781.0,149840000.0,147970000.0,1870000.0,,,,,
2022-04-01,Nakhon Ratchasima,east_northeast,0.5468,310218.0,514005.0,510381.0,3624.0,823680000.0,812720000.0,10960000.0,,,,,
2022-04-01,Buri Ram,east_northeast,0.6031,111676.0,219398.0,218783.0,615.0,470060000.0,468720000.0,1340000.0,,,,,
2022-04-01,Maha Sarakham,east_northeast,0.6087,26861.0,46965.0,46687.0,278.0,57470000.0,56670000.0,800000.0,,,,,
2022-04-01,Mukdahan,east_northeast,0.4540999999999999,35538.0,131945.0,130985.0,960.0,179040000.0,176510000.0,2530000.0,,,,,
2022-04-01,Roi Et,east_northeast,0.3297,21801.0,50877.0,50658.0,219.0,67140000.0,66570000.0,570000.0,,,,,
2022-04-01,Loei,east_northeast,0.4654,80905.0,134366.0,133767.0,599.0,252090000.0,250190000.0,1900000.0,,,,,
2022-04-01,Si Sa Ket,south,0.4272999999999999,25824.0,75891.0,75811.0,80.0,86140000.0,85980000.0,160000.0,,,,,
2022-04-01,Surin,east_northeast,0.4014999999999999,49128.0,66552.0,66347.0,205.0,119340000.0,118910000.0,430000.0,,,,,
2022-04-01,Nong Khai,east_northeast,0.4615999999999999,59097.0,140873.0,139395.0,1478.0,205710000.0,202970000.0,2740000.0,,,,,
2022-04-01,Bueng Kan,east_northeast,0.5025999999999999,30086.0,59374.0,59029.0,345.0,76830000.0,76130000.0,700000.0,,,,,
2022-04-01,Udon Thani,east_northeast,0.4532,97916.0,228830.0,227675.0,1155.0,455130000.0,451400000.0,3730000.0,,,,,
2022-04-01,Ubon Ratchathani,east_northeast,0.3789,77886.0,175531.0,175291.0,240.0,243570000.0,242990000.0,580000.0,,,,,
2022-04-01,Sakon Nakhon,east_northeast,0.4159,42738.0,118661.0,118306.0,355.0,159260000.0,158260000.0,1000000.0,,,,,
2022-04-01,Yasothon,east_northeast,0.3883,9954.0,32886.0,32830.0,56.0,31480000.0,31370000.0,110000.0,,,,,
2022-04-01,Amnat Charoen,east_northeast,0.2614,5405.0,17181.0,17138.0,43.0,18250000.0,18160000.0,90000.0,,,,,
2022-04-01,Nong Bua Lam Phu,east_northeast,0.3056,6858.0,21801.0,21764.0,37.0,16730000.0,16700000.0,30000.0,,,,,
2022-05-01,Bangkok Metropolis,central,0.3990999999999999,1223923.0,2738889.0,2215993.0,522896.0,20299160000.0,11120520000.0,9178640000.0,,,,,
2022-05-01,Lop Buri,central,0.4786999999999999,58179.0,359912.0,359648.0,264.0,398350000.0,398000000.0,350000.0,,,,,
2022-05-01,Phra Nakhon Si Ayutthaya,central,0.5119,70579.0,630760.0,624230.0,6530.0,965970000.0,950380000.0,15590000.0,,,,,
2022-05-01,Saraburi,central,0.4163,65891.0,309609.0,309237.0,372.0,475490000.0,474950000.0,540000.0,,,,,
2022-05-01,Chai Nat,central,0.4160999999999999,15003.0,65680.0,65597.0,83.0,82200000.0,82130000.0,70000.0,,,,,
2022-05-01,Nakhon Pathom,central,0.4174,62115.0,218320.0,218036.0,284.0,288990000.0,288270000.0,720000.0,,,,,
2022-05-01,Sing Buri,central,0.3911,13093.0,49725.0,49556.0,169.0,62100000.0,61770000.0,330000.0,,,,,
2022-05-01,Ang Thong,central,0.2935999999999999,6500.0,57871.0,57871.0,0.0,54830000.0,54830000.0,0.0,,,,,
2022-05-01,Nonthaburi,central,0.3972,55240.0,186993.0,180719.0,6274.0,233740000.0,225570000.0,8170000.0,,,,,
2022-05-01,Pathum Thani,central,0.2563,22181.0,92402.0,91078.0,1324.0,117720000.0,116060000.0,1660000.0,,,,,
2022-05-01,Samut Prakan,central,0.2593,44887.0,150248.0,116421.0,33827.0,212670000.0,169120000.0,43550000.0,,,,,
2022-05-01,Samut Sakhon,central,0.2339,16984.0,40296.0,40176.0,120.0,56280000.0,56050000.0,230000.0,,,,,
2022-05-01,Chachoengsao,east,0.2985,22228.0,337047.0,336782.0,265.0,375380000.0,375140000.0,240000.0,,,,,
2022-05-01,Ratchaburi,central,0.5282,68095.0,133696.0,132778.0,918.0,153240000.0,150620000.0,2620000.0,,,,,
2022-05-01,Kanchanaburi,central,0.5677,225589.0,928757.0,924612.0,4145.0,1709980000.0,1696160000.0,13820000.0,,,,,
2022-05-01,Samut Songkhram,central,0.4563,57303.0,331969.0,330832.0,1137.0,342090000.0,339920000.0,2170000.0,,,,,
2022-05-01,Suphan Buri,central,0.4947,58327.0,290576.0,290114.0,462.0,354960000.0,354290000.0,670000.0,,,,,
2022-05-01,Phetchaburi,central,0.6297,307709.0,752017.0,749348.0,2669.0,2070720000.0,2061200000.0,9520000.0,,,,,
2022-05-01,Prachuap Khiri Khan,central,0.5783,376515.0,753670.0,746038.0,7632.0,2568930000.0,2495430000.0,73500000.0,,,,,
2022-05-01,Chon Buri,east,0.4581,657093.0,1024264.0,967234.0,57030.0,6385720000.0,5609660000.0,776060000.0,,,,,
2022-05-01,Chanthaburi,east,0.5538000000000001,84917.0,123514.0,122861.0,653.0,406630000.0,405220000.0,1410000.0,,,,,
2022-05-01,Trat,east,0.496,107199.0,112164.0,110263.0,1901.0,739660000.0,729330000.0,10330000.0,,,,,
2022-05-01,Nakhon Nayok,east,0.5132,74370.0,119268.0,119179.0,89.0,269880000.0,269640000.0,240000.0,,,,,
2022-05-01,Prachin Buri,east,0.3264,48582.0,82601.0,82415.0,186.0,220260000.0,219550000.0,710000.0,,,,,
2022-05-01,Rayong,east,0.4902,144903.0,196261.0,191093.0,5168.0,674070000.0,658400000.0,15670000.0,,,,,
2022-05-01,Sa Kaeo,east,0.4145,35217.0,94984.0,94495.0,489.0,291860000.0,290730000.0,1130000.0,,,,,
2022-05-01,Phuket,south,0.3762,299970.0,346773.0,164504.0,182269.0,11751690000.0,1239430000.0,10512260000.0,,,,,
